20101206,217.9,248.7,52.9,5.5,4.5
20101206,220.5,246.5,52.8,4.5,5.6
20101207,190.3,233.4,53.1,3.2,2.6
20101207,182.8,246.3,54.2,1.7,1.2
20101207,223.0,255.0,53.0,2.1,2.8
20101207,212.6,252.5,52.9,4.9,4.6
20101207,215.6,255.9,53.4,1.5,1.6
20101207,224.3,258.2,52.4,2.4,3.4
20101207,225.9,257.4,52.9,3.6,7.5
20101207,218.7,256.5,52.9,4.1,4.1
20101207,221.5,256.3,52.7,3.9,5.9
20101207,226.4,254.7,53.2,3.4,3.4
20101207,218.8,252.7,53.9,2.6,1.6
20101207,220.2,256.7,53.1,3.8,1.8
20101207,202.8,251.0,53.0,3.6,5.4
20101207,231.7,251.2,51.2,0.0,0.0
20101207,221.0,254.0,53.8,3.1,3.4
20101207,204.4,247.4,53.0,2.2,3.5
20101207,212.9,253.7,52.9,3.7,2.5
20101207,177.2,232.0,53.6,5.4,4.2
20101207,nan,nan,nan,nan,nan
20101207,222.8,252.3,53.0,4.8,4.3
20101207,222.3,253.7,53.0,1.8,4.3
20101207,196.3,244.8,53.2,2.8,3.9
20101207,220.7,249.8,53.1,2.8,1.9
20101207,190.0,242.2,52.8,4.4,3.9
20101208,220.2,256.6,51.4,1.0,0.3
20101208,229.7,256.2,53.4,4.1,3.3
20101208,222.5,254.9,53.3,5.7,3.2
20101208,219.5,257.0,53.8,1.9,3.7
20101208,223.2,254.0,52.2,2.6,2.0
20101208,204.2,247.1,54.0,1.1,2.6
20101208,nan,nan,nan,nan,nan
20101208,nan,nan,nan,nan,nan
20101208,nan,nan,nan,nan,nan
20101208,nan,nan,nan,nan,nan
20101208,nan,nan,nan,nan,nan
20101208,nan,nan,nan,nan,nan
20101208,nan,nan,nan,nan,nan
20101208,nan,nan,nan,nan,nan
20101208,nan,nan,nan,nan,nan
20101208,nan,nan,nan,nan,nan
20101208,nan,nan,nan,nan,nan
20101208,nan,nan,nan,nan,nan
20101209,200.6,256.1,54.6,5.7,4.0
20101209,nan,nan,nan,nan,nan
20101209,232.1,256.4,53.1,3.5,3.6
20101209,221.7,256.0,52.9,3.2,6.6
20101209,nan,nan,nan,nan,nan
20101209,nan,nan,nan,nan,nan
20101209,nan,nan,nan,nan,nan
20101209,231.4,255.5,53.6,1.5,2.5
20101209,212.9,249.2,54.1,3.7,0.3
20101209,216.1,257.1,52.8,5.3,4.6
20101209,178.4,235.4,53.0,3.3,4.1
20101209,214.4,249.3,53.1,2.4,4.5
20101209,225.1,250.7,53.0,3.5,3.7
20101209,229.0,250.7,53.0,2.3,3.8
20101209,197.9,246.1,53.0,3.7,4.3
20101209,232.5,258.9,52.9,4.0,3.8
20101209,nan,nan,nan,nan,nan
20101209,213.1,245.7,53.1,3.2,4.2
20101209,181.4,236.8,53.0,2.2,3.3
20101209,172.2,226.6,53.0,2.4,3.6
20101209,170.9,228.8,53.0,3.6,3.2
20101209,nan,nan,nan,nan,nan
20101209,193.6,235.4,52.7,0.7,2.2
20101209,220.5,254.5,53.0,2.5,2.3
20101209,215.0,252.0,53.2,4.8,1.6
20101209,223.9,247.8,53.9,1.7,1.8
20101209,232.4,253.3,52.5,2.0,2.4
20101209,nan,nan,nan,nan,nan
